LCLid,tstp,consumption,predicted
MAC000002,2013-12-15 13:30:00,0.371,0.2802983
MAC000002,2013-12-15 14:00:00,0.343,0.28821498
MAC000002,2013-12-15 14:30:00,0.794,0.30614644
MAC000002,2013-12-15 15:00:00,0.399,0.2940299
MAC000002,2013-12-15 15:30:00,0.203,0.28603548
MAC000002,2013-12-15 16:00:00,0.19,0.31283644
MAC000002,2013-12-15 16:30:00,0.439,0.32312196
MAC000002,2013-12-15 17:00:00,0.365,0.34484398
MAC000002,2013-12-15 17:30:00,0.435,0.36910066
MAC000002,2013-12-15 18:00:00,0.317,0.42055288
MAC000002,2013-12-15 18:30:00,0.246,0.45141852
MAC000002,2013-12-15 19:00:00,0.217,0.3985719
MAC000002,2013-12-15 19:30:00,0.176,0.46737072
MAC000002,2013-12-15 20:00:00,0.837,0.40158284
MAC000002,2013-12-15 20:30:00,0.201,0.37728685
MAC000002,2013-12-15 21:00:00,0.269,0.35908863
MAC000002,2013-12-15 21:30:00,0.225,0.36128163
MAC000002,2013-12-15 22:00:00,0.236,0.3354197
MAC000002,2013-12-15 22:30:00,0.232,0.33132124
MAC000002,2013-12-15 23:00:00,0.218,0.32121345
MAC000002,2013-12-15 23:30:00,0.238,0.3211794
MAC000002,2013-12-16 00:00:00,0.182,0.2941422
MAC000002,2013-12-16 00:30:00,0.217,0.27938837
MAC000002,2013-12-16 01:00:00,0.162,0.23465966
MAC000002,2013-12-16 01:30:00,0.204,0.15446661
MAC000002,2013-12-16 02:00:00,0.109,0.19409811
MAC000002,2013-12-16 02:30:00,0.121,0.12893014
MAC000002,2013-12-16 03:00:00,0.103,0.13012825
MAC000002,2013-12-16 03:30:00,0.106,0.104162596
MAC000002,2013-12-16 04:00:00,0.117,0.12310922
MAC000002,2013-12-16 04:30:00,0.092,0.115527965
MAC000002,2013-12-16 05:00:00,0.129,0.11130612
MAC000002,2013-12-16 05:30:00,0.079,0.1278637
MAC000002,2013-12-16 06:00:00,0.131,0.10498735
MAC000002,2013-12-16 06:30:00,0.075,0.1494608
MAC000002,2013-12-16 07:00:00,0.13,0.12126696
MAC000002,2013-12-16 07:30:00,0.088,0.16035564
MAC000002,2013-12-16 08:00:00,0.114,0.15327103
MAC000002,2013-12-16 08:30:00,0.145,0.1964165
MAC000002,2013-12-16 09:00:00,0.116,0.17767458
MAC000002,2013-12-16 09:30:00,0.481,0.26925415
MAC000002,2013-12-16 10:00:00,0.108,0.28461865
MAC000002,2013-12-16 10:30:00,0.126,0.2594889
MAC000002,2013-12-16 11:00:00,0.074,0.21571605
MAC000002,2013-12-16 11:30:00,0.125,0.2223945
MAC000002,2013-12-16 12:00:00,0.088,0.18249974
MAC000002,2013-12-16 12:30:00,0.136,0.20600766
MAC000002,2013-12-16 13:00:00,0.597,0.20696008
MAC000002,2013-12-16 13:30:00,0.375,0.30241147
MAC000002,2013-12-16 14:00:00,0.398,0.20480804
MAC000002,2013-12-16 14:30:00,0.401,0.16370168
MAC000002,2013-12-16 15:00:00,0.221,0.20260553
MAC000002,2013-12-16 15:30:00,0.226,0.19613999
MAC000002,2013-12-16 16:00:00,0.166,0.22539252
MAC000002,2013-12-16 16:30:00,0.213,0.22652964
MAC000002,2013-12-16 17:00:00,0.291,0.25652578
MAC000002,2013-12-16 17:30:00,0.311,0.30471104
MAC000002,2013-12-16 18:00:00,0.44,0.3664721
MAC000002,2013-12-16 18:30:00,0.406,0.33629826
MAC000002,2013-12-16 19:00:00,0.367,0.32048145
MAC000002,2013-12-16 19:30:00,0.206,0.33784172
MAC000002,2013-12-16 20:00:00,1.226,0.41489312
MAC000002,2013-12-16 20:30:00,0.41,0.36450848
MAC000002,2013-12-16 21:00:00,0.377,0.3997672
MAC000002,2013-12-16 21:30:00,0.463,0.28876093
MAC000002,2013-12-16 22:00:00,0.419,0.32775146
MAC000002,2013-12-16 22:30:00,0.471,0.33726922
MAC000002,2013-12-16 23:00:00,0.429,0.31257272
MAC000002,2013-12-16 23:30:00,0.435,0.32602778
MAC000002,2013-12-17 00:00:00,0.415,0.26466
MAC000002,2013-12-17 00:30:00,0.394,0.29162782
MAC000002,2013-12-17 01:00:00,0.434,0.22708014
MAC000002,2013-12-17 01:30:00,0.384,0.19464825
MAC000002,2013-12-17 02:00:00,0.286,0.12021741
MAC000002,2013-12-17 02:30:00,0.126,0.120259814
MAC000002,2013-12-17 03:00:00,0.11,0.11756937
MAC000002,2013-12-17 03:30:00,0.128,0.105092525
MAC000002,2013-12-17 04:00:00,0.086,0.12273719
MAC000002,2013-12-17 04:30:00,0.133,0.09671234
MAC000002,2013-12-17 05:00:00,0.093,0.12938489
MAC000002,2013-12-17 05:30:00,0.118,0.102993906
MAC000002,2013-12-17 06:00:00,0.113,0.12869127
MAC000002,2013-12-17 06:30:00,0.096,0.11801985
MAC000002,2013-12-17 07:00:00,0.128,0.14861664
MAC000002,2013-12-17 07:30:00,0.079,0.13802893
MAC000002,2013-12-17 08:00:00,0.128,0.17293423
MAC000002,2013-12-17 08:30:00,0.1,0.22199857
MAC000002,2013-12-17 09:00:00,0.151,0.19789794
MAC000002,2013-12-17 09:30:00,0.207,0.34635195
MAC000002,2013-12-17 10:00:00,0.51,0.2834214
MAC000002,2013-12-17 10:30:00,0.371,0.25892657
MAC000002,2013-12-17 11:00:00,0.15,0.27621883
MAC000002,2013-12-17 11:30:00,0.118,0.285251
MAC000002,2013-12-17 12:00:00,0.1,0.2817558
MAC000002,2013-12-17 12:30:00,0.121,0.29183304
MAC000002,2013-12-17 13:00:00,0.438,0.33305135
MAC000002,2013-12-17 13:30:00,0.417,0.3489997
MAC000002,2013-12-17 14:00:00,0.327,0.31510067
MAC000002,2013-12-17 14:30:00,0.352,0.26196453
MAC000002,2013-12-17 15:00:00,0.397,0.25716147
MAC000002,2013-12-17 15:30:00,0.397,0.24602132
MAC000002,2013-12-17 16:00:00,0.402,0.27986076
MAC000002,2013-12-17 16:30:00,0.348,0.29519436
MAC000002,2013-12-17 17:00:00,0.378,0.36034292
MAC000002,2013-12-17 17:30:00,0.286,0.3991333
MAC000002,2013-12-17 18:00:00,0.268,0.506221
MAC000002,2013-12-17 18:30:00,0.503,0.43893978
MAC000002,2013-12-17 19:00:00,0.465,0.4732857
MAC000002,2013-12-17 19:30:00,0.803,0.43828958
MAC000002,2013-12-17 20:00:00,0.813,0.5344158
MAC000002,2013-12-17 20:30:00,1.414,0.4586256
MAC000002,2013-12-17 21:00:00,1.1720001,0.4518998
MAC000002,2013-12-17 21:30:00,1.354,0.51458687
MAC000002,2013-12-17 22:00:00,1.346,0.4706103
MAC000002,2013-12-17 22:30:00,0.627,0.53851044
MAC000002,2013-12-17 23:00:00,0.472,0.51224315
MAC000002,2013-12-17 23:30:00,0.419,0.49315897
MAC000002,2013-12-18 00:00:00,0.44,0.37645096
MAC000002,2013-12-18 00:30:00,0.385,0.33439097
MAC000002,2013-12-18 01:00:00,0.425,0.3476854
MAC000002,2013-12-18 01:30:00,0.236,0.3109082
MAC000002,2013-12-18 02:00:00,0.121,0.2209254
MAC000002,2013-12-18 02:30:00,0.123,0.13814491
MAC000002,2013-12-18 03:00:00,0.086,0.103400186
MAC000002,2013-12-18 03:30:00,0.129,0.13214093
MAC000002,2013-12-18 04:00:00,0.076,0.09878561
MAC000002,2013-12-18 04:30:00,0.127,0.1208514
MAC000002,2013-12-18 05:00:00,0.092,0.13010041
MAC000002,2013-12-18 05:30:00,0.108,0.14381385
MAC000002,2013-12-18 06:00:00,0.109,0.13932219
MAC000002,2013-12-18 06:30:00,0.091,0.10621425
MAC000002,2013-12-18 07:00:00,0.124,0.18827745
MAC000002,2013-12-18 07:30:00,0.074,0.14557481
MAC000002,2013-12-18 08:00:00,0.124,0.23608641
MAC000002,2013-12-18 08:30:00,0.077,0.2196122
MAC000002,2013-12-18 09:00:00,0.119,0.25671318
MAC000002,2013-12-18 09:30:00,0.093,0.29640415
MAC000002,2013-12-18 10:00:00,0.885,0.4431482
MAC000002,2013-12-18 10:30:00,0.852,0.3453554
MAC000002,2013-12-18 11:00:00,0.309,0.36343732
MAC000002,2013-12-18 11:30:00,0.249,0.42066023
MAC000002,2013-12-18 12:00:00,0.429,0.4885056
MAC000002,2013-12-18 12:30:00,0.192,0.35826173
MAC000002,2013-12-18 13:00:00,0.139,0.37447706
MAC000002,2013-12-18 13:30:00,0.104,0.34000987
MAC000002,2013-12-18 14:00:00,0.374,0.3384483
MAC000002,2013-12-18 14:30:00,0.35,0.33416262
MAC000002,2013-12-18 15:00:00,0.667,0.34849542
MAC000002,2013-12-18 15:30:00,0.604,0.35180435
MAC000002,2013-12-18 16:00:00,0.36,0.41357175
MAC000002,2013-12-18 16:30:00,0.403,0.40513602
MAC000002,2013-12-18 17:00:00,0.346,0.46152478
MAC000002,2013-12-18 17:30:00,0.346,0.4757844
MAC000002,2013-12-18 18:00:00,0.293,0.5271674
MAC000002,2013-12-18 18:30:00,0.262,0.6100172
MAC000002,2013-12-18 19:00:00,0.242,0.6061261
MAC000002,2013-12-18 19:30:00,0.23,0.737109
MAC000002,2013-12-18 20:00:00,1.075,0.70564985
MAC000002,2013-12-18 20:30:00,0.205,0.629507
MAC000002,2013-12-18 21:00:00,0.298,0.5933213
MAC000002,2013-12-18 21:30:00,0.371,0.52704257
MAC000002,2013-12-18 22:00:00,0.447,0.49346238
MAC000002,2013-12-18 22:30:00,0.406,0.47147405
MAC000002,2013-12-18 23:00:00,0.419,0.41995043
MAC000002,2013-12-18 23:30:00,0.42,0.41151074
MAC000002,2013-12-19 00:00:00,0.397,0.3653736
MAC000002,2013-12-19 00:30:00,0.419,0.35537484
MAC000002,2013-12-19 01:00:00,0.373,0.3414578
MAC000002,2013-12-19 01:30:00,0.339,0.28914994
MAC000002,2013-12-19 02:00:00,0.098,0.21484008
MAC000002,2013-12-19 02:30:00,0.134,0.16111879
MAC000002,2013-12-19 03:00:00,0.09,0.11160572
MAC000002,2013-12-19 03:30:00,0.116,0.13016702
MAC000002,2013-12-19 04:00:00,0.106,0.10387407
MAC000002,2013-12-19 04:30:00,0.101,0.11627526
MAC000002,2013-12-19 05:00:00,0.12,0.114576966
MAC000002,2013-12-19 05:30:00,0.085,0.10968376
MAC000002,2013-12-19 06:00:00,0.125,0.132081
MAC000002,2013-12-19 06:30:00,0.076,0.10296504
MAC000002,2013-12-19 07:00:00,0.125,0.16174926
MAC000002,2013-12-19 07:30:00,0.088,0.1263422
MAC000002,2013-12-19 08:00:00,0.109,0.19205363
MAC000002,2013-12-19 08:30:00,0.104,0.17263852
MAC000002,2013-12-19 09:00:00,0.14,0.21493381
MAC000002,2013-12-19 09:30:00,0.175,0.20312098
MAC000002,2013-12-19 10:00:00,0.291,0.34494895
MAC000002,2013-12-19 10:30:00,0.303,0.33356404
MAC000002,2013-12-19 11:00:00,0.704,0.29468057
MAC000002,2013-12-19 11:30:00,0.367,0.29316226
MAC000002,2013-12-19 12:00:00,0.326,0.35266298
MAC000002,2013-12-19 12:30:00,0.159,0.24564256
MAC000002,2013-12-19 13:00:00,0.3,0.2236472
MAC000002,2013-12-19 13:30:00,0.305,0.21370845
MAC000002,2013-12-19 14:00:00,0.099,0.25422615
MAC000002,2013-12-19 14:30:00,0.142,0.24863613
MAC000002,2013-12-19 15:00:00,0.091,0.25556237
MAC000002,2013-12-19 15:30:00,0.123,0.2402621
MAC000002,2013-12-19 16:00:00,0.109,0.27099892
MAC000002,2013-12-19 16:30:00,0.098,0.26770103
MAC000002,2013-12-19 17:00:00,0.124,0.30179074
MAC000002,2013-12-19 17:30:00,0.09,0.3001974
MAC000002,2013-12-19 18:00:00,0.266,0.3331225
MAC000002,2013-12-19 18:30:00,0.239,0.4072335
MAC000002,2013-12-19 19:00:00,0.251,0.40275508
MAC000002,2013-12-19 19:30:00,0.49,0.39990854
MAC000002,2013-12-19 20:00:00,1.0470001,0.5133282
MAC000002,2013-12-19 20:30:00,0.361,0.36637947
MAC000002,2013-12-19 21:00:00,0.373,0.38443482
MAC000002,2013-12-19 21:30:00,0.423,0.41163936
MAC000002,2013-12-19 22:00:00,0.394,0.4083055
MAC000002,2013-12-19 22:30:00,0.414,0.4025974
MAC000002,2013-12-19 23:00:00,0.455,0.38428494
MAC000002,2013-12-19 23:30:00,0.409,0.39028028
MAC000002,2013-12-20 00:00:00,0.397,0.33512875
MAC000002,2013-12-20 00:30:00,0.413,0.34513396
MAC000002,2013-12-20 01:00:00,0.393,0.31552067
MAC000002,2013-12-20 01:30:00,0.407,0.30304152
MAC000002,2013-12-20 02:00:00,0.389,0.14409384
MAC000002,2013-12-20 02:30:00,0.404,0.12325738
MAC000002,2013-12-20 03:00:00,0.403,0.11358899
MAC000002,2013-12-20 03:30:00,0.279,0.112524964
MAC000002,2013-12-20 04:00:00,0.148,0.120372154
MAC000002,2013-12-20 04:30:00,0.079,0.10722343
MAC000002,2013-12-20 05:00:00,0.123,0.12106721
MAC000002,2013-12-20 05:30:00,0.092,0.11025763
MAC000002,2013-12-20 06:00:00,0.102,0.118377015
MAC000002,2013-12-20 06:30:00,0.113,0.118028104
MAC000002,2013-12-20 07:00:00,0.08,0.14430419
MAC000002,2013-12-20 07:30:00,0.117,0.13666074
MAC000002,2013-12-20 08:00:00,0.078,0.17504123
MAC000002,2013-12-20 08:30:00,0.114,0.1727145
MAC000002,2013-12-20 09:00:00,0.096,0.21962309
MAC000002,2013-12-20 09:30:00,0.094,0.20784166
MAC000002,2013-12-20 10:00:00,0.156,0.30890816
MAC000002,2013-12-20 10:30:00,0.093,0.23657553
MAC000002,2013-12-20 11:00:00,0.132,0.23732652
MAC000002,2013-12-20 11:30:00,0.447,0.2379797
MAC000002,2013-12-20 12:00:00,0.243,0.23644255
MAC000002,2013-12-20 12:30:00,0.359,0.2128094
MAC000002,2013-12-20 13:00:00,0.171,0.26908574
MAC000002,2013-12-20 13:30:00,0.12,0.30498844
MAC000002,2013-12-20 14:00:00,0.091,0.24812856
MAC000002,2013-12-20 14:30:00,0.132,0.2586386
MAC000002,2013-12-20 15:00:00,0.104,0.24917278
MAC000002,2013-12-20 15:30:00,0.089,0.25959894
MAC000002,2013-12-20 16:00:00,0.117,0.26750433
MAC000002,2013-12-20 16:30:00,0.105,0.25026354
MAC000002,2013-12-20 17:00:00,0.116,0.3316778
MAC000002,2013-12-20 17:30:00,0.125,0.33264476
MAC000002,2013-12-20 18:00:00,0.225,0.3789754
MAC000002,2013-12-20 18:30:00,0.93,0.40390122
MAC000002,2013-12-20 19:00:00,0.53,0.42306602
MAC000002,2013-12-20 19:30:00,0.386,0.47740623
MAC000002,2013-12-20 20:00:00,0.854,0.48924097
MAC000002,2013-12-20 20:30:00,0.503,0.3827738
MAC000002,2013-12-20 21:00:00,0.484,0.35571265
MAC000002,2013-12-20 21:30:00,0.441,0.3840231
MAC000002,2013-12-20 22:00:00,0.478,0.34922007
MAC000002,2013-12-20 22:30:00,0.469,0.3588687
MAC000002,2013-12-20 23:00:00,0.459,0.34435716
MAC000002,2013-12-20 23:30:00,0.491,0.31826156
MAC000002,2013-12-21 00:00:00,0.425,0.30494937
MAC000002,2013-12-21 00:30:00,0.473,0.27591518
MAC000002,2013-12-21 01:00:00,0.44,0.27989012
MAC000002,2013-12-21 01:30:00,0.307,0.2673388
MAC000002,2013-12-21 02:00:00,0.332,0.22131632
MAC000002,2013-12-21 02:30:00,0.38,0.22477353
MAC000002,2013-12-21 03:00:00,0.267,0.20342861
MAC000002,2013-12-21 03:30:00,0.111,0.19099441
MAC000002,2013-12-21 04:00:00,0.107,0.12796193
MAC000002,2013-12-21 04:30:00,0.118,0.09724536
MAC000002,2013-12-21 05:00:00,0.083,0.12233666
MAC000002,2013-12-21 05:30:00,0.124,0.09360018
MAC000002,2013-12-21 06:00:00,0.085,0.12762956
MAC000002,2013-12-21 06:30:00,0.112,0.10847063
MAC000002,2013-12-21 07:00:00,0.106,0.124469176
MAC000002,2013-12-21 07:30:00,0.089,0.13955405
MAC000002,2013-12-21 08:00:00,0.12,0.16213083
MAC000002,2013-12-21 08:30:00,0.074,0.18148145
MAC000002,2013-12-21 09:00:00,0.12,0.2169215
MAC000002,2013-12-21 09:30:00,0.094,0.23666616
MAC000002,2013-12-21 10:00:00,0.1,0.2697808
MAC000002,2013-12-21 10:30:00,0.112,0.31484511
MAC000002,2013-12-21 11:00:00,0.081,0.3104175
MAC000002,2013-12-21 11:30:00,0.172,0.287407
MAC000002,2013-12-21 12:00:00,0.095,0.28811455
MAC000002,2013-12-21 12:30:00,0.576,0.29199737
MAC000002,2013-12-21 13:00:00,0.174,0.2813292
MAC000002,2013-12-21 13:30:00,0.115,0.27507412
MAC000002,2013-12-21 14:00:00,0.092,0.29680845
MAC000002,2013-12-21 14:30:00,0.115,0.34192312
MAC000002,2013-12-21 15:00:00,0.097,0.30645052
MAC000002,2013-12-21 15:30:00,0.104,0.29308686
MAC000002,2013-12-21 16:00:00,0.136,0.31654522
MAC000002,2013-12-21 16:30:00,0.09,0.33313712
MAC000002,2013-12-21 17:00:00,0.118,0.33306342
MAC000002,2013-12-21 17:30:00,0.077,0.36368054
MAC000002,2013-12-21 18:00:00,0.122,0.4063868
MAC000002,2013-12-21 18:30:00,0.083,0.4269024
MAC000002,2013-12-21 19:00:00,0.463,0.40879732
MAC000002,2013-12-21 19:30:00,0.249,0.4068508
MAC000002,2013-12-21 20:00:00,0.442,0.37750328
MAC000002,2013-12-21 20:30:00,0.429,0.32733253
MAC000002,2013-12-21 21:00:00,1.122,0.32917318
MAC000002,2013-12-21 21:30:00,0.441,0.34567472
MAC000002,2013-12-21 22:00:00,0.401,0.3244851
MAC000002,2013-12-21 22:30:00,0.434,0.33225828
MAC000002,2013-12-21 23:00:00,0.4,0.3195784
MAC000002,2013-12-21 23:30:00,0.44,0.3243033
MAC000002,2013-12-22 00:00:00,0.407,0.29161578
MAC000002,2013-12-22 00:30:00,0.415,0.27133507
MAC000002,2013-12-22 01:00:00,0.238,0.27602828
MAC000002,2013-12-22 01:30:00,0.11,0.22915481
MAC000002,2013-12-22 02:00:00,0.129,0.22551595
MAC000002,2013-12-22 02:30:00,0.077,0.17436261
MAC000002,2013-12-22 03:00:00,0.124,0.17431265
MAC000002,2013-12-22 03:30:00,0.086,0.102431804
MAC000002,2013-12-22 04:00:00,0.113,0.10907638
MAC000002,2013-12-22 04:30:00,0.104,0.11116923
MAC000002,2013-12-22 05:00:00,0.095,0.09497031
MAC000002,2013-12-22 05:30:00,0.119,0.11802068
MAC000002,2013-12-22 06:00:00,0.078,0.09874128
MAC000002,2013-12-22 06:30:00,0.123,0.12683927
MAC000002,2013-12-22 07:00:00,0.075,0.11968032
MAC000002,2013-12-22 07:30:00,0.126,0.13548805
MAC000002,2013-12-22 08:00:00,0.089,0.158445
MAC000002,2013-12-22 08:30:00,0.108,0.15115784
MAC000002,2013-12-22 09:00:00,0.104,0.19102709
MAC000002,2013-12-22 09:30:00,0.092,0.21051481
MAC000002,2013-12-22 10:00:00,0.117,0.22420219
MAC000002,2013-12-22 10:30:00,0.079,0.28177315
MAC000002,2013-12-22 11:00:00,0.121,0.2711402
MAC000002,2013-12-22 11:30:00,0.121,0.28120434
MAC000002,2013-12-22 12:00:00,0.137,0.29305348
MAC000002,2013-12-22 12:30:00,0.27,0.30365205
MAC000002,2013-12-22 13:00:00,0.277,0.27162322
MAC000002,2013-12-22 13:30:00,0.208,0.2694901
MAC000002,2013-12-22 14:00:00,0.129,0.26315394
MAC000002,2013-12-22 14:30:00,0.113,0.29688594
MAC000002,2013-12-22 15:00:00,0.086,0.26838797
MAC000002,2013-12-22 15:30:00,0.801,0.25485423
MAC000002,2013-12-22 16:00:00,0.359,0.2659191
MAC000002,2013-12-22 16:30:00,0.413,0.29600853
MAC000002,2013-12-22 17:00:00,0.363,0.3498232
MAC000002,2013-12-22 17:30:00,0.287,0.36296445
MAC000002,2013-12-22 18:00:00,0.263,0.37622648
MAC000002,2013-12-22 18:30:00,0.323,0.35737753
MAC000002,2013-12-22 19:00:00,0.471,0.38867867
MAC000002,2013-12-22 19:30:00,0.452,0.3496832
MAC000002,2013-12-22 20:00:00,0.758,0.46494353
MAC000002,2013-12-22 20:30:00,0.678,0.38970524
MAC000002,2013-12-22 21:00:00,0.229,0.33294368
MAC000002,2013-12-22 21:30:00,0.456,0.33854806
MAC000002,2013-12-22 22:00:00,0.41,0.31982407
MAC000002,2013-12-22 22:30:00,0.439,0.32486612
MAC000002,2013-12-22 23:00:00,0.43,0.29764
MAC000002,2013-12-22 23:30:00,0.423,0.30791357
MAC000002,2013-12-23 00:00:00,0.453,0.25226036
MAC000002,2013-12-23 00:30:00,0.379,0.26970237
MAC000002,2013-12-23 01:00:00,0.253,0.19777574
MAC000002,2013-12-23 01:30:00,0.109,0.16516331
MAC000002,2013-12-23 02:00:00,0.111,0.12888564
MAC000002,2013-12-23 02:30:00,0.11,0.108618386
MAC000002,2013-12-23 03:00:00,0.088,0.1223693
MAC000002,2013-12-23 03:30:00,0.124,0.10277542
MAC000002,2013-12-23 04:00:00,0.075,0.11670739
MAC000002,2013-12-23 04:30:00,0.123,0.10376428
MAC000002,2013-12-23 05:00:00,0.09,0.11706099
MAC000002,2013-12-23 05:30:00,0.107,0.10967576
MAC000002,2013-12-23 06:00:00,0.107,0.12601246
MAC000002,2013-12-23 06:30:00,0.09,0.117278434
MAC000002,2013-12-23 07:00:00,0.122,0.1469417
MAC000002,2013-12-23 07:30:00,0.075,0.14859214
MAC000002,2013-12-23 08:00:00,0.121,0.16333097
MAC000002,2013-12-23 08:30:00,0.078,0.19200817
MAC000002,2013-12-23 09:00:00,0.115,0.18087438
MAC000002,2013-12-23 09:30:00,0.094,0.27210522
MAC000002,2013-12-23 10:00:00,0.143,0.20019478
MAC000002,2013-12-23 10:30:00,0.124,0.19272482
MAC000002,2013-12-23 11:00:00,0.528,0.21802685
MAC000002,2013-12-23 11:30:00,0.208,0.23088735
MAC000002,2013-12-23 12:00:00,0.321,0.245387
MAC000002,2013-12-23 12:30:00,0.2,0.2723338
MAC000002,2013-12-23 13:00:00,0.124,0.33068758
MAC000002,2013-12-23 13:30:00,0.131,0.30701628
MAC000002,2013-12-23 14:00:00,0.1,0.31250146
MAC000002,2013-12-23 14:30:00,0.095,0.31182736
MAC000002,2013-12-23 15:00:00,0.111,0.3040784
MAC000002,2013-12-23 15:30:00,0.085,0.2771836
MAC000002,2013-12-23 16:00:00,0.12,0.30088568
MAC000002,2013-12-23 16:30:00,0.074,0.3073834
MAC000002,2013-12-23 17:00:00,0.169,0.36517075
MAC000002,2013-12-23 17:30:00,0.151,0.34958062
MAC000002,2013-12-23 18:00:00,0.097,0.3940758
MAC000002,2013-12-23 18:30:00,0.104,0.40027568
MAC000002,2013-12-23 19:00:00,0.097,0.38743168
MAC000002,2013-12-23 19:30:00,0.108,0.3321191
MAC000002,2013-12-23 20:00:00,0.089,0.34171697
MAC000002,2013-12-23 20:30:00,0.114,0.30601284
MAC000002,2013-12-23 21:00:00,0.084,0.2889748
MAC000002,2013-12-23 21:30:00,0.12,0.31217682
MAC000002,2013-12-23 22:00:00,0.077,0.29450068
MAC000002,2013-12-23 22:30:00,0.123,0.2783363
MAC000002,2013-12-23 23:00:00,0.076,0.26510474
MAC000002,2013-12-23 23:30:00,0.124,0.2366178
MAC000002,2013-12-24 00:00:00,0.075,0.22635403
MAC000002,2013-12-24 00:30:00,0.126,0.20553729
MAC000002,2013-12-24 01:00:00,0.077,0.16780353
MAC000002,2013-12-24 01:30:00,0.127,0.13094693
MAC000002,2013-12-24 02:00:00,0.077,0.12936698
MAC000002,2013-12-24 02:30:00,0.125,0.11093496
MAC000002,2013-12-24 03:00:00,0.08,0.09430962
MAC000002,2013-12-24 03:30:00,0.123,0.116012886
MAC000002,2013-12-24 04:00:00,0.086,0.08174274
MAC000002,2013-12-24 04:30:00,0.118,0.1143347
MAC000002,2013-12-24 05:00:00,0.089,0.09203402
MAC000002,2013-12-24 05:30:00,0.111,0.10547473
MAC000002,2013-12-24 06:00:00,0.093,0.10958824
MAC000002,2013-12-24 06:30:00,0.106,0.098951995
MAC000002,2013-12-24 07:00:00,0.1,0.12750484
MAC000002,2013-12-24 07:30:00,0.099,0.0978739
MAC000002,2013-12-24 08:00:00,0.104,0.13051683
MAC000002,2013-12-24 08:30:00,0.092,0.111536145
MAC000002,2013-12-24 09:00:00,0.112,0.13441841
MAC000002,2013-12-24 09:30:00,0.087,0.13649124
MAC000002,2013-12-24 10:00:00,0.118,0.15133213
MAC000002,2013-12-24 10:30:00,0.079,0.14927183
MAC000002,2013-12-24 11:00:00,0.122,0.116882294
MAC000002,2013-12-24 11:30:00,0.074,0.12255576
MAC000002,2013-12-24 12:00:00,0.122,0.11598905
MAC000002,2013-12-24 12:30:00,0.075,0.11772551
MAC000002,2013-12-24 13:00:00,0.121,0.10959094
MAC000002,2013-12-24 13:30:00,0.075,0.10995411
MAC000002,2013-12-24 14:00:00,0.122,0.10428797
MAC000002,2013-12-24 14:30:00,0.075,0.10151487
MAC000002,2013-12-24 15:00:00,0.122,0.10701323
MAC000002,2013-12-24 15:30:00,0.08,0.096873835
MAC000002,2013-12-24 16:00:00,0.116,0.114876755
MAC000002,2013-12-24 16:30:00,0.085,0.10389274
MAC000002,2013-12-24 17:00:00,0.107,0.13176836
MAC000002,2013-12-24 17:30:00,0.091,0.13113005
MAC000002,2013-12-24 18:00:00,0.101,0.116488226
MAC000002,2013-12-24 18:30:00,0.097,0.11836631
MAC000002,2013-12-24 19:00:00,0.096,0.11637405
MAC000002,2013-12-24 19:30:00,0.104,0.11449592
MAC000002,2013-12-24 20:00:00,0.09,0.10947431
MAC000002,2013-12-24 20:30:00,0.109,0.106533445
MAC000002,2013-12-24 21:00:00,0.084,0.10321287
MAC000002,2013-12-24 21:30:00,0.114,0.10903097
MAC000002,2013-12-24 22:00:00,0.078,0.09248638
MAC000002,2013-12-24 22:30:00,0.121,0.10788507
MAC000002,2013-12-24 23:00:00,0.075,0.0965812
MAC000002,2013-12-24 23:30:00,0.121,0.11509972
MAC000002,2013-12-25 00:00:00,0.076,0.08973898
MAC000002,2013-12-25 00:30:00,0.122,0.1124245
MAC000002,2013-12-25 01:00:00,0.077,0.08429109
MAC000002,2013-12-25 01:30:00,0.123,0.11610638
MAC000002,2013-12-25 02:00:00,0.076,0.09476532
MAC000002,2013-12-25 02:30:00,0.121,0.11211985
MAC000002,2013-12-25 03:00:00,0.076,0.0860916
MAC000002,2013-12-25 03:30:00,0.12,0.111416884
MAC000002,2013-12-25 04:00:00,0.077,0.084255055
MAC000002,2013-12-25 04:30:00,0.12,0.108041935
MAC000002,2013-12-25 05:00:00,0.077,0.09023712
MAC000002,2013-12-25 05:30:00,0.12,0.101497576
MAC000002,2013-12-25 06:00:00,0.076,0.095437944
MAC000002,2013-12-25 06:30:00,0.119,0.09286133
MAC000002,2013-12-25 07:00:00,0.075,0.10086378
MAC000002,2013-12-25 07:30:00,0.118,0.09331305
MAC000002,2013-12-25 08:00:00,0.076,0.102367125
MAC000002,2013-12-25 08:30:00,0.118,0.092223525
MAC000002,2013-12-25 09:00:00,0.077,0.10360545
MAC000002,2013-12-25 09:30:00,0.117,0.09224734
MAC000002,2013-12-25 10:00:00,0.078,0.085253336
MAC000002,2013-12-25 10:30:00,0.113,0.07684357
MAC000002,2013-12-25 11:00:00,0.081,0.10369745
MAC000002,2013-12-25 11:30:00,0.11,0.09440865
MAC000002,2013-12-25 12:00:00,0.083,0.09824919
MAC000002,2013-12-25 12:30:00,0.11,0.099799775
MAC000002,2013-12-25 13:00:00,0.085,0.11080079
MAC000002,2013-12-25 13:30:00,0.107,0.09774333
MAC000002,2013-12-25 14:00:00,0.088,0.1015135
